Date,f_3m_6m,f_6m_1y,f_1y_2y,f_2y_5y,f_5y_10y,f_10y_20y,f_20y_30y
2019-03-26,0.0,0.0005999999999999964,-0.0006999999999999888,-0.0003666666666666679,-0.00010000000000000633,-1.0408340855860843e-17,-9.999999999998899e-05
2019-03-27,-0.00040000000000000105,-0.0004999999999999935,-6.938893903907228e-18,0.00013333333333333253,-0.0003999999999999976,-0.0005999999999999894,-9.999999999999593e-05
2019-03-28,-0.0003000000000000086,0.00020000000000000226,0.0001999999999999988,0.000266666666666672,-0.00020000000000000226,-0.0001999999999999988,-0.00040000000000001146
2019-03-29,0.00030000000000000165,0.0,0.0008000000000000021,0.00023333333333332845,9.99999999999994e-05,0.0,-0.00020000000000000573
2019-04-01,0.00010000000000000286,-3.469446951953614e-18,0.0011000000000000003,0.0009333333333333312,0.000800000000000009,0.0007999999999999986,0.000800000000000016
2019-04-02,-9.999999999999593e-05,9.99999999999994e-05,-0.0006000000000000033,-0.0002999999999999982,9.999999999999246e-05,-9.99999999999994e-05,-0.0001000000000000098
2019-04-03,-0.0001999999999999988,0.0,0.0006000000000000033,0.00046666666666666384,0.00040000000000000105,0.0005999999999999998,0.0005000000000000074
2019-04-04,0.0001999999999999988,-9.99999999999994e-05,0.0,0.0,-0.0001999999999999988,-9.99999999999994e-05,-0.0001000000000000098
2019-04-05,0.0,0.0004000000000000045,0.00019999999999999532,-0.0002999999999999982,-0.00010000000000000286,-0.00030000000000000165,0.00010000000000000286
2019-04-08,0.0004999999999999935,-0.0001999999999999988,0.0001999999999999988,0.0002666666666666685,0.00020000000000000226,0.00020000000000000226,0.00020000000000000573
2019-04-09,-0.0002999999999999947,-6.938893903907228e-18,-9.999999999999593e-05,-0.0002666666666666685,0.0,-9.99999999999994e-05,-0.0001000000000000098
2019-04-10,-0.00010000000000000286,-0.0001999999999999988,-0.0007000000000000027,-0.00023333333333333192,-0.00030000000000000165,-0.00010000000000000286,-0.00020000000000001267
2019-04-11,0.0,0.0005999999999999964,0.0005000000000000039,0.00023333333333333192,0.00030000000000000165,0.00030000000000000165,0.0006000000000000172
2019-04-12,0.0001000000000000098,-0.00010000000000000286,0.0010000000000000009,0.0008333333333333352,0.0002999999999999982,0.0002999999999999878,0.0001000000000000098
2019-04-15,-0.0001000000000000098,-9.999999999998899e-05,9.999999999999593e-05,-0.0001666666666666622,-9.99999999999994e-05,-9.99999999999994e-05,-0.00010000000000000286
2019-04-16,0.00020000000000000573,0.0002999999999999947,0.0,0.0005999999999999964,0.0005999999999999998,0.00030000000000001206,0.00010000000000000286
2019-04-17,-9.999999999999593e-05,-0.00020000000000000573,-9.999999999999593e-05,-0.00010000000000000286,-9.99999999999994e-05,9.99999999999994e-05,0.0
2019-04-18,0.0001999999999999988,0.0,-0.0004000000000000045,-0.0001999999999999988,-0.0002000000000000092,-0.0004000000000000045,-0.00030000000000000165
2019-04-22,-0.0001999999999999988,0.0004000000000000045,-0.00020000000000000226,0.00016666666666667607,0.0003000000000000086,0.0005999999999999929,0.0001000000000000098
2019-04-23,-0.0003000000000000086,-0.0004999999999999935,-9.99999999999994e-05,-0.00036666666666667486,-0.0001000000000000098,1.734723475976807e-17,-0.00010000000000002368
2019-04-24,0.00010000000000000286,-0.00020000000000000573,-0.0006999999999999992,-0.00040000000000000105,-0.00039999999999999064,-0.0006000000000000068,-0.0001999999999999988
2019-04-25,9.999999999999593e-05,0.0,0.00020000000000000573,0.00010000000000000286,0.00010000000000000286,-9.99999999999994e-05,0.0
2019-04-26,0.00010000000000000286,-0.0001999999999999988,-0.0009000000000000084,-0.00033333333333332785,-0.00020000000000000226,-9.99999999999994e-05,-0.0001999999999999988
2019-04-29,6.938893903907228e-18,9.999999999999593e-05,0.0003000000000000051,0.0003666666666666575,0.00030000000000000165,0.00049999999999999,0.00040000000000001146
2019-04-30,-0.0001000000000000098,-0.0004999999999999935,-0.0002999999999999982,-0.0004666666666666673,-0.00020000000000000226,-0.00029999999999999125,-0.00030000000000000165
2019-05-01,-0.0004000000000000045,0.00020000000000000226,0.0007999999999999952,0.0002333333333333354,-9.99999999999994e-05,-0.0002999999999999982,-0.0001000000000000098
2019-05-02,3.469446951953614e-18,0.00019999999999999532,0.0006000000000000033,0.00023333333333333192,0.00030000000000000165,0.0002999999999999878,1.3877787807814457e-17
2019-05-03,0.00040000000000000105,0.0,-0.0003999999999999976,-3.333333333332966e-05,-9.99999999999994e-05,-0.0002999999999999878,9.999999999999593e-05
2019-05-06,-9.999999999999593e-05,-0.0003999999999999976,-0.00020000000000000573,-0.0003666666666666679,-0.00030000000000000165,-9.99999999999994e-05,-0.00020000000000001267
2019-05-07,9.999999999999593e-05,-0.0003999999999999976,-0.0004000000000000045,-0.0006333333333333364,-0.0006999999999999992,-0.00040000000000000105,-0.0005000000000000004
2019-05-08,-0.0001999999999999988,9.99999999999994e-05,0.0004000000000000045,0.0003666666666666679,0.0005000000000000039,0.0001999999999999988,0.00030000000000001553
2019-05-09,0.0001999999999999988,-0.0003000000000000051,-0.0006999999999999992,-0.00023333333333333192,-0.0005000000000000039,0.0,-0.00020000000000001267
2019-05-10,-0.0001999999999999988,9.99999999999994e-05,0.0,0.00016666666666666566,0.0003000000000000051,0.0,0.00040000000000001146
2019-05-13,-0.00040000000000000105,-0.0005000000000000004,-0.0011999999999999962,-0.0007999999999999986,-0.0006000000000000068,-0.0002999999999999982,-0.0008000000000000021
2019-05-14,0.00020000000000000573,-0.00010000000000000286,0.0004000000000000045,0.00020000000000000226,0.00019999999999999532,0.00019999999999998838,0.0005000000000000004
2019-05-15,-9.99999999999994e-05,-0.0003999999999999976,-0.0006000000000000033,-0.0005666666666666736,-0.00049999999999999,-0.00029999999999999125,-0.00040000000000001146
2019-05-16,0.0001999999999999988,0.0006000000000000033,0.0005000000000000004,0.00023333333333333886,0.0002999999999999947,0.00010000000000000286,0.0001999999999999988
2019-05-17,-0.00010000000000000633,0.00010000000000000286,0.0,-0.00016666666666666566,-9.99999999999994e-05,-0.00030000000000000165,-0.0001999999999999988
2019-05-20,0.0,0.00019999999999999185,9.999999999999593e-05,0.0005999999999999964,0.0,0.0001999999999999988,-9.999999999998899e-05
2019-05-21,0.0,0.0004000000000000045,0.0007999999999999986,0.0,0.0001999999999999988,0.00019999999999999185,-9.999999999999593e-05
2019-05-22,-9.999999999999593e-05,0.0003000000000000051,-0.0006999999999999992,-0.00046666666666666384,-0.00040000000000000105,-0.00019999999999999185,-1.3877787807814457e-17
2019-05-23,-0.00010000000000000286,-0.0009000000000000084,-0.0016999999999999967,-0.0006000000000000033,-0.0007999999999999986,-0.0007999999999999986,-0.0005000000000000004
2019-05-24,3.469446951953614e-18,0.0003000000000000051,0.0006999999999999992,-9.99999999999994e-05,9.99999999999994e-05,9.999999999998899e-05,-0.00019999999999998838
2019-05-28,-0.000400000000000008,-0.00030000000000000165,-0.0005999999999999998,-0.0007333333333333289,-0.0006000000000000068,-0.00039999999999999064,-0.0005000000000000004
2019-05-29,0.0,-0.0001999999999999988,-0.0005000000000000039,3.333333333332619e-05,-9.999999999999246e-05,-0.0002999999999999982,9.99999999999994e-05
2019-05-30,0.0003000000000000086,-0.00040000000000000105,-0.000499999999999997,-0.00013333333333333253,-0.0003999999999999976,-0.0005000000000000004,-0.00040000000000001146
2019-05-31,-0.0007000000000000027,-0.0011000000000000038,-0.0013999999999999985,-0.0009333333333333346,-0.0005999999999999964,-0.0006000000000000033,-0.0006999999999999958
2019-06-03,-0.0008000000000000021,-0.0016000000000000007,-0.0015999999999999973,-0.0007999999999999952,-0.000400000000000008,-0.0002999999999999982,-0.0004999999999999935
2019-06-04,-0.0003999999999999976,0.0001999999999999988,0.0011999999999999927,0.0006000000000000033,0.00040000000000000105,0.0009000000000000015,0.0006999999999999992
2019-06-05,-0.0008000000000000021,-0.0009999999999999905,-0.0002999999999999982,-0.00016666666666666566,0.0002999999999999947,0.0001999999999999988,0.0007000000000000027
2019-06-06,-0.0003999999999999976,-0.00010000000000000633,0.0011999999999999962,-6.938893903907228e-18,-0.00019999999999999185,0.0,-0.00030000000000000165
2019-06-07,-0.0009000000000000015,-0.0002999999999999982,-9.999999999998899e-05,-0.0002999999999999947,-0.0003000000000000086,-0.0009000000000000015,-0.00030000000000001206
2019-06-10,0.0010999999999999968,0.0005999999999999998,0.0003999999999999941,0.0006666666666666661,0.0005999999999999998,0.0005999999999999998,0.00030000000000001206
2019-06-11,0.0001999999999999988,0.0003999999999999976,0.0003999999999999976,-3.33333333333366e-05,-9.99999999999994e-05,0.0,0.0
2019-06-12,0.00010000000000000633,-0.0005000000000000004,-0.0007000000000000027,-0.0003333333333333348,6.938893903907228e-18,0.0,0.0001999999999999988
2019-06-13,9.99999999999994e-05,-0.00019999999999999532,-0.0007999999999999952,-0.0003333333333333313,-0.0001999999999999988,-9.99999999999994e-05,9.999999999998552e-05
2019-06-14,-0.00010000000000000286,0.0,0.0001999999999999988,0.00010000000000000633,-0.0003000000000000086,-9.99999999999994e-05,-0.0003999999999999837
2019-06-17,0.00010000000000000633,0.0003999999999999941,0.00010000000000000633,-0.000133333333333336,0.0,-0.0001999999999999988,-0.00010000000000000633
2019-06-18,9.99999999999994e-05,0.00020000000000000573,-0.00010000000000000286,-0.00033333333333333826,-0.00039999999999999064,-0.0003000000000000086,-0.0003000000000000051
2019-06-19,-0.0014000000000000089,-0.0006999999999999992,-0.0016000000000000042,-0.0001999999999999988,-6.938893903907228e-18,-9.999999999999246e-05,0.0001000000000000098
2019-06-20,-0.000999999999999994,-0.0003000000000000051,0.00010000000000000286,-0.0003666666666666679,-0.00010000000000000286,0.0,-9.99999999999994e-05
2019-06-21,0.000499999999999997,0.0007000000000000062,0.0005999999999999998,0.000666666666666673,0.0006000000000000033,0.0005999999999999998,0.0005999999999999964
2019-06-24,0.0008000000000000056,-0.0011000000000000072,-0.0006999999999999992,-0.0005000000000000004,-0.0005000000000000004,-0.00030000000000000165,-0.00040000000000001146
2019-06-25,9.99999999999994e-05,0.0001999999999999988,-0.0002999999999999982,-0.000266666666666672,-0.00019999999999999185,-0.00020000000000000573,-0.0001999999999999849
2019-06-26,9.99999999999994e-05,0.0004000000000000045,0.000899999999999998,0.0007666666666666724,0.0002999999999999843,0.0003000000000000086,0.00039999999999999064
2019-06-27,9.999999999999593e-05,-0.0006000000000000033,-0.00030000000000000165,-0.0004666666666666673,-0.00040000000000000105,-0.00040000000000000105,-0.0006999999999999923
2019-06-28,-0.00040000000000000105,0.00010000000000000286,0.0003000000000000051,-6.666666666666973e-05,-0.00019999999999998838,9.999999999999246e-05,0.0
2019-07-01,-0.0006999999999999923,0.00030000000000000165,0.0003999999999999941,0.0002999999999999982,0.0002999999999999982,0.0003000000000000086,0.00029999999999999125
2019-07-02,-0.0001000000000000098,-0.0005000000000000004,0.00010000000000000286,-0.0005999999999999964,-0.0006000000000000033,-0.0005000000000000004,-0.00020000000000000573
2019-07-03,-0.0002999999999999947,9.99999999999994e-05,0.0,-0.0001666666666666726,-0.00029999999999999125,-0.0006000000000000068,-0.0003999999999999733
2019-07-05,0.0010000000000000044,0.0007999999999999952,0.0013000000000000025,0.0010000000000000009,0.0005999999999999998,0.0010000000000000009,0.0002999999999999878
2019-07-08,-0.0002999999999999982,0.00020000000000000573,9.999999999998899e-05,0.00026666666666667546,-1.3877787807814457e-17,-0.000499999999999997,0.00010000000000000286
2019-07-09,0.00019999999999999185,0.00010000000000000286,0.0007000000000000027,6.666666666665585e-05,0.00020000000000001267,0.00020000000000000226,-0.00010000000000000286
2019-07-10,-0.0010000000000000009,-0.0006000000000000068,-0.0012999999999999921,-0.0003333333333333313,0.0005999999999999964,0.00040000000000000105,0.00049999999999999
2019-07-11,0.0005000000000000004,0.0007000000000000027,0.00020000000000000226,0.0007999999999999952,0.0006000000000000033,0.0005999999999999998,0.0012000000000000031
2019-07-12,9.99999999999994e-05,-9.99999999999994e-05,-0.00010000000000000633,-0.00026666666666665464,-6.938893903907228e-18,9.99999999999994e-05,-0.00029999999999999125
2019-07-15,-0.0003999999999999976,-9.99999999999994e-05,-9.99999999999994e-05,-0.000266666666666672,-0.0003999999999999976,-0.00030000000000000165,-0.00030000000000001553
2019-07-16,0.00010000000000000286,0.0010000000000000009,0.00030000000000000165,0.0003999999999999941,0.0004000000000000045,0.00020000000000000226,1.734723475976807e-17
2019-07-17,-0.00030000000000000165,-0.0008000000000000021,-0.00030000000000000165,-0.0005666666666666598,-0.000899999999999998,-0.0007000000000000062,-0.00040000000000001146
2019-07-18,0.0002999999999999947,-0.0006999999999999958,-0.0006999999999999992,-0.0004333333333333342,9.99999999999994e-05,0.0,-9.999999999998899e-05
2019-07-19,0.00030000000000000165,0.0005999999999999998,0.00020000000000000226,0.000133333333333336,-1.3877787807814457e-17,0.00010000000000000633,9.999999999998899e-05
2019-07-22,0.0007000000000000027,-0.00030000000000000165,-9.99999999999994e-05,0.0,0.0,0.0001999999999999988,0.0001000000000000098
2019-07-23,0.000499999999999997,0.0002999999999999982,0.0003999999999999976,0.0002999999999999982,0.0003000000000000086,9.99999999999994e-05,0.00049999999999999
2019-07-24,-0.0005999999999999998,0.0002999999999999982,-9.99999999999994e-05,-0.00016666666666666913,-0.0005000000000000039,-9.99999999999994e-05,-0.00049999999999999
2019-07-25,0.0,0.00020000000000000573,0.0005000000000000004,0.0003000000000000051,0.00030000000000000165,9.99999999999994e-05,0.0001999999999999988
2019-07-26,0.00020000000000000573,-3.469446951953614e-18,-9.99999999999994e-05,0.0,0.0,0.0,-0.0002999999999999982
2019-07-29,0.0,-0.0004000000000000045,3.469446951953614e-18,-0.00010000000000000633,-0.00029999999999999125,0.0,0.00019999999999999532
2019-07-30,-0.00020000000000000226,0.00010000000000000286,9.99999999999994e-05,0.0,0.0,-0.00020000000000000573,-9.999999999999593e-05
2019-07-31,0.0006000000000000033,0.00030000000000000165,0.0004999999999999935,-0.00026666666666666505,-0.0008000000000000056,-0.0005999999999999929,-0.0005000000000000004
2019-08-01,-0.0011000000000000003,-0.0018000000000000065,-0.0019999999999999983,-0.0016000000000000007,-0.0007999999999999952,-0.000800000000000009,-0.0006999999999999992
2019-08-02,-0.0003000000000000051,-0.00039999999999998717,9.999999999999593e-05,-0.0002666666666666616,-0.0005999999999999998,-0.0005999999999999894,-0.0005000000000000004
2019-08-05,-0.0004999999999999935,-0.0011000000000000072,-0.0018999999999999954,-0.0009666666666666695,-0.0011000000000000003,-0.0007000000000000062,-0.0009000000000000084
2019-08-06,0.0001999999999999988,0.0003000000000000051,-3.469446951953614e-18,-0.00039999999999999584,-0.0002000000000000092,-0.0005999999999999998,-0.0006999999999999992
2019-08-07,-0.0007000000000000027,-0.0005000000000000004,0.00030000000000000165,-0.0001000000000000046,-0.00029999999999999125,-0.0002000000000000092,-0.0004999999999999831
2019-08-08,0.0001999999999999988,0.0006999999999999958,0.00020000000000000573,0.00013333333333333253,-6.938893903907228e-18,0.0001000000000000098,0.0006999999999999819
2019-08-09,0.0,-9.99999999999994e-05,0.00029999999999999125,0.0004333333333333411,9.99999999999994e-05,0.0,9.99999999999994e-05
2019-08-12,-0.0001999999999999988,-0.000499999999999997,-0.0006999999999999958,-0.0010000000000000078,-0.000999999999999994,-0.0013000000000000025,-0.0013999999999999777
2019-08-13,0.0003999999999999976,0.0020000000000000018,0.000499999999999997,0.0008000000000000056,-0.0002000000000000092,0.00010000000000000633,-0.00010000000000002715
2019-08-14,-0.00040000000000000105,-0.0010000000000000044,-0.0008999999999999946,-0.0004666666666666725,-0.0011999999999999927,-0.0011000000000000038,-0.0015999999999999903
2019-08-15,-0.0006999999999999923,-0.0008000000000000021,-0.0013000000000000025,-0.0008333333333333335,-0.0005000000000000004,-9.999999999999246e-05,-0.0007000000000000062
2019-08-16,0.0001999999999999988,-9.99999999999994e-05,9.99999999999994e-05,0.0,0.0006000000000000033,9.999999999999246e-05,0.0004999999999999935
2019-08-19,0.0002999999999999947,0.0003000000000000051,0.0005999999999999998,0.0005000000000000004,0.0005000000000000004,0.0006999999999999958,0.0009000000000000188
2019-08-20,-0.0001999999999999988,-0.0005000000000000039,-0.00030000000000000165,-0.000633333333333333,-0.0005000000000000004,-0.0002999999999999947,-0.0003999999999999941
2019-08-21,-9.99999999999994e-05,0.0009000000000000015,0.0007000000000000027,0.0004333333333333307,0.0002999999999999982,0.0001999999999999988,0.0002999999999999878
2019-08-22,-0.00010000000000000286,0.0002999999999999982,0.0007999999999999986,0.00016666666666666913,0.0003000000000000051,0.0002999999999999982,0.0005999999999999894
2019-08-23,-0.0004999999999999935,-0.0008000000000000021,-0.0013999999999999985,-0.0010000000000000026,-0.0010000000000000044,-0.0005999999999999964,-0.0010999999999999899
2019-08-26,0.0001999999999999988,0.00010000000000000633,0.0003999999999999976,0.00030000000000000686,9.999999999999593e-05,0.0001999999999999988,0.00020000000000001267
2019-08-27,0.0011000000000000003,-3.469446951953614e-18,-0.0003999999999999976,-0.0004333333333333394,-0.0006999999999999958,-0.0009000000000000015,-0.0007000000000000131
2019-08-28,-0.0011000000000000038,-0.00010000000000000286,-0.00030000000000000165,-0.0002999999999999947,-0.00010000000000000286,6.938893903907228e-18,-0.0006999999999999958
2019-08-29,0.0,0.00020000000000000573,0.0005000000000000004,0.0002999999999999947,0.00030000000000000165,9.999999999999593e-05,0.000499999999999997
2019-08-30,0.0,0.0001999999999999988,-0.0007000000000000027,3.3333333333334866e-05,9.99999999999994e-05,0.0,-0.00030000000000000165
2019-09-03,-0.00010000000000000286,-0.0006999999999999992,-0.0001999999999999988,-0.0004666666666666621,-0.00020000000000000226,9.99999999999994e-05,-9.99999999999994e-05
2019-09-04,-9.999999999999246e-05,-0.0005000000000000074,-0.000499999999999997,-0.0002333333333333354,0.00030000000000000165,0.0,0.0005999999999999998
2019-09-05,0.00019999999999999185,0.0007000000000000062,0.0019999999999999983,0.0010333333333333358,0.000900000000000005,0.0008000000000000021,0.0008999999999999946
2019-09-06,9.99999999999994e-05,0.0,-0.0003999999999999976,-3.333333333334007e-05,-0.00030000000000000165,-0.00040000000000000105,-0.0005999999999999929
2019-09-09,-0.00019999999999999185,0.0002999999999999947,0.0009000000000000015,0.0008333333333333352,0.0008999999999999946,0.0008000000000000021,0.0010999999999999899
2019-09-10,0.000499999999999997,0.0012000000000000066,0.0010999999999999933,0.0009000000000000067,0.000899999999999998,0.0009000000000000015,0.0006000000000000102
2019-09-11,-0.0003000000000000051,-0.00030000000000000165,0.00040000000000000105,0.0002666666666666633,0.000400000000000008,9.999999999999246e-05,0.0005000000000000074
2019-09-12,0.0005000000000000039,0.00040000000000000105,0.0005000000000000004,0.000566666666666665,0.0002999999999999947,0.000400000000000008,-0.000800000000000009
2019-09-13,0.0002999999999999982,0.000999999999999994,0.0008000000000000021,0.0012000000000000031,0.0011999999999999997,0.0010999999999999933,0.0023000000000000104
2019-09-16,-0.00010000000000000286,-0.00049999999999999,-0.0008000000000000056,-0.000666666666666673,-0.0005999999999999964,-0.0006000000000000033,-0.0006000000000000068
2019-09-17,0.0,0.0001999999999999988,-0.000499999999999997,-0.000366666666666661,-0.0002999999999999982,-0.0002999999999999982,-0.0005999999999999964
2019-09-18,3.469446951953614e-18,0.0001999999999999988,0.0010000000000000009,-6.938893903907228e-18,-0.0003999999999999976,-0.0002999999999999947,-0.00020000000000001614
2019-09-19,0.00040000000000000105,9.999999999999246e-05,-0.0006999999999999992,-0.0001333333333333256,-6.938893903907228e-18,-0.0002999999999999982,-0.00049999999999999
2019-09-20,0.0,-0.0006999999999999958,-0.0006000000000000033,-0.0005000000000000022,-0.0005000000000000004,-0.0005000000000000004,-0.0005000000000000004
2019-09-23,9.999999999999593e-05,-0.0007999999999999952,9.99999999999994e-05,-0.0002666666666666668,-0.00020000000000000226,-6.938893903907228e-18,-9.999999999999246e-05
2019-09-24,-0.00019999999999999532,-0.0004000000000000045,-0.0012999999999999956,-0.0006333333333333347,-0.000899999999999998,-0.0005999999999999929,-0.0007000000000000062
2019-09-25,9.99999999999994e-05,0.0009000000000000015,0.0011999999999999962,0.0008000000000000021,0.0010000000000000009,0.0006999999999999992,0.0011000000000000003
2019-09-26,0.00019999999999999532,-0.00040000000000000105,-9.999999999999593e-05,-3.3333333333334866e-05,-0.000499999999999997,-0.00030000000000000165,-0.00030000000000001206
2019-09-27,-0.00029999999999999125,-0.0007000000000000062,-0.00010000000000000286,-0.0002999999999999999,9.999999999999593e-05,-9.99999999999994e-05,-0.00039999999999999064
2019-09-30,-0.0011999999999999997,0.000400000000000008,-0.00010000000000000286,-0.00016666666666666566,-9.99999999999994e-05,-9.99999999999994e-05,-9.99999999999994e-05
2019-10-01,0.0001999999999999988,-0.00020000000000000573,-0.0011999999999999927,-0.000200000000000004,-0.00019999999999999532,9.999999999999246e-05,-0.00010000000000000633
2019-10-02,-0.000899999999999998,-0.0005999999999999998,-0.0010000000000000009,-0.0007999999999999952,-0.00020000000000000226,-9.999999999999593e-05,6.938893903907228e-18
2019-10-03,-0.000900000000000005,-0.0008999999999999946,-0.000900000000000005,-0.0008999999999999998,-0.00030000000000000165,-0.0003999999999999941,-0.0004999999999999935
2019-10-04,-0.0002999999999999982,9.99999999999994e-05,0.0001999999999999988,-6.666666666666626e-05,-0.00040000000000000105,-0.0005999999999999998,-0.00010000000000002368
2019-10-07,0.0011999999999999962,0.0003999999999999941,0.0006000000000000068,0.00026666666666666505,0.00040000000000000105,0.00040000000000000105,0.00040000000000000105
2019-10-08,-0.0005000000000000004,1.0408340855860843e-17,-0.0006000000000000068,-6.666666666666453e-05,-0.0001999999999999988,-6.938893903907228e-18,-9.999999999997164e-05
2019-10-09,0.00030000000000000165,-0.0006000000000000033,0.0013000000000000025,0.0003333333333333296,0.0006000000000000033,0.0002999999999999947,0.0003999999999999941
2019-10-10,-9.99999999999994e-05,0.0008999999999999946,0.0008000000000000056,0.0009333333333333364,0.0007999999999999917,0.000800000000000009,0.0007999999999999952
2019-10-11,0.0,0.0008000000000000021,0.0015999999999999938,0.0011666666666666665,0.0007000000000000096,0.0006999999999999992,0.0001999999999999988
2019-10-15,-9.99999999999994e-05,-0.0002999999999999982,-0.0001999999999999988,0.00013333333333333253,0.00019999999999999185,0.00030000000000000165,-9.99999999999994e-05
