Date,f_1y_2y,f_2y_5y,f_5y_10y,f_10y_20y,f_20y_30y
1993-12-13,0.00040000000000001146,0.000366666666666661,0.0007000000000000062,0.0007000000000000062,0.0002999999999999878
1993-12-14,0.00030000000000000165,0.0005333333333333301,0.0003999999999999976,0.0007999999999999952,0.0002999999999999878
1993-12-15,-0.0004000000000000184,3.333333333335048e-05,0.00029999999999998084,-9.999999999998899e-05,0.0
1993-12-16,0.00030000000000001553,9.999999999998899e-05,0.00010000000000000286,9.999999999997511e-05,0.0003999999999999976
1993-12-17,-0.0003999999999999976,-0.00030000000000002247,-0.0002999999999999947,-0.00029999999999996696,0.0
1993-12-20,9.999999999998205e-05,0.0003666666666667026,9.999999999998899e-05,0.0,0.00010000000000001674
1993-12-21,0.0007000000000000062,6.666666666665932e-05,0.00020000000000000573,0.00019999999999997797,0.0002000000000000196
1993-12-22,-0.001099999999999983,-0.0010333333333333444,-0.0013000000000000095,-0.0008999999999999841,-0.0010000000000000425
1993-12-23,-0.0002000000000000196,-0.00043333333333332724,-9.999999999997511e-05,-1.3877787807814457e-17,0.0001999999999999988
1993-12-27,0.00020000000000001267,-0.0003000000000000086,0.00010000000000000286,0.0,0.0003000000000000086
1993-12-28,9.999999999999593e-05,0.00016666666666666913,-0.00010000000000000286,0.0,0.00030000000000001553
1993-12-29,0.0,0.0003333333333333313,0.00019999999999997797,0.00019999999999999185,-9.999999999998899e-05
1993-12-30,0.0008000000000000021,0.0010000000000000009,0.0008000000000000229,0.000999999999999987,0.0008999999999999841
1993-12-31,-9.999999999999593e-05,0.00016666666666666913,9.999999999997511e-05,0.00010000000000005838,9.999999999996817e-05
1994-01-03,0.0005999999999999894,0.0010000000000000078,0.0010000000000000286,0.00029999999999996696,0.0006000000000000241
1994-01-04,6.938893903907228e-18,-0.00043333333333332724,-0.0005000000000000282,-0.00020000000000000573,-0.0005999999999999547
1994-01-05,0.0002999999999999947,3.3333333333308846e-05,0.00030000000000003635,0.00040000000000001146,0.00029999999999994614
1994-01-06,-0.0012999999999999956,-0.0005333333333333093,-0.0006000000000000311,-0.0005999999999999756,0.0
1994-01-07,-0.0019000000000000059,-0.0020000000000000018,-0.000999999999999987,-0.0012000000000000344,-0.00099999999999998
1994-01-10,-9.999999999998899e-05,-0.00026666666666667893,-0.00040000000000001146,0.0003000000000000086,0.0
1994-01-11,0.0001999999999999988,-0.0001666666666666622,9.999999999998899e-05,-0.00019999999999999185,0.0004999999999999866
1994-01-12,-0.00020000000000000573,-0.0006333333333333399,-0.000899999999999998,-0.000899999999999998,-0.0008000000000000021
1994-01-13,0.0010999999999999899,0.0016333333333333408,0.000899999999999998,0.000899999999999998,0.0007000000000000131
1994-01-14,0.0005000000000000143,0.0003999999999999976,0.0010000000000000286,0.00029999999999998084,0.0001999999999999988
1994-01-18,-0.0004000000000000045,-0.0002999999999999947,-0.0005000000000000282,-0.00020000000000000573,4.85722573273506e-17
1994-01-19,-0.00030000000000000165,-3.33333333333366e-05,0.0005000000000000004,0.0002000000000000196,0.00019999999999995716
1994-01-20,-0.0005000000000000004,-0.0006666666666666696,-0.0003999999999999976,-0.0002999999999999947,-0.00010000000000003756
1994-01-21,9.999999999999593e-05,0.00036666666666667486,0.00010000000000003062,-0.0002000000000000196,0.0006000000000000241
1994-01-24,0.0,0.00016666666666666913,9.999999999997511e-05,0.0002999999999999947,-9.999999999996817e-05
1994-01-25,0.00030000000000001553,0.00019999999999999185,0.0006000000000000172,1.3877787807814457e-17,0.0007999999999999605
1994-01-26,0.0001999999999999849,3.333333333332966e-05,-0.00030000000000002247,-9.999999999998899e-05,-0.00010000000000001674
1994-01-27,-0.0002999999999999878,-0.0006999999999999923,-0.00029999999999998084,-0.000800000000000009,-0.0005999999999999964
1994-01-28,-0.00030000000000000165,-0.0006333333333333399,-0.0005000000000000143,-0.00070000000000002,-0.0005999999999999547
1994-01-31,0.0003999999999999976,0.0002333333333333354,0.00010000000000001674,0.0002000000000000196,0.00019999999999997797
1994-02-01,0.000899999999999998,0.0007999999999999952,0.0005999999999999756,0.0009000000000000119,0.0007999999999999743
1994-02-02,-9.999999999999593e-05,0.000166666666666683,-0.00010000000000000286,-0.00020000000000000573,-0.00039999999999997676
1994-02-03,0.0004000000000000045,0.0004666666666666361,0.0002000000000000196,-2.7755575615628914e-17,0.0001999999999999988
1994-02-04,0.0016999999999999862,0.0015666666666666954,0.0010999999999999899,0.0009000000000000258,-0.00039999999999997676
1994-02-07,-9.999999999999593e-05,0.0007333333333333289,0.0,0.0,9.999999999996817e-05
1994-02-08,0.0003000000000000086,0.00013333333333333947,0.0007999999999999952,0.0005000000000000004,0.0008000000000000021
1994-02-09,-0.0001000000000000098,-0.0004333333333333411,-0.0014999999999999736,0.00029999999999996696,0.0003000000000000086
1994-02-10,0.00030000000000001553,3.333333333332966e-05,-0.00030000000000002247,0.00030000000000003635,0.0003999999999999976
1994-02-11,-6.938893903907228e-18,-0.00026666666666667893,-0.0003999999999999837,-0.0002999999999999947,-0.0005999999999999964
1994-02-14,-0.00010000000000000286,0.00033333333333335213,0.00020000000000000573,0.0003999999999999837,0.0005999999999999964
1994-02-15,0.0,-0.00033333333333335213,-0.00020000000000000573,0.00020000000000000573,0.0
1994-02-16,-9.999999999999593e-05,0.00016666666666668994,9.999999999998899e-05,-9.999999999998899e-05,0.0003000000000000086
1994-02-17,0.0008999999999999841,0.001266666666666666,0.0011999999999999927,0.0006999999999999784,0.0006000000000000033
1994-02-18,0.0010000000000000148,0.0006999999999999923,0.0011000000000000038,0.00070000000000002,0.001099999999999976
1994-02-22,0.0,-0.0003333333333333313,-0.0006000000000000033,-0.0002000000000000196,-0.00029999999999996696
1994-02-23,0.0011999999999999927,0.0008333333333333248,0.00070000000000002,0.00040000000000001146,0.00029999999999998084
1994-02-24,0.0007999999999999952,0.0008333333333333526,0.0010999999999999899,0.0008999999999999841,0.0012000000000000483
1994-02-25,-0.0001999999999999988,-0.0001666666666666622,-0.00010000000000000286,-0.00029999999999998084,-0.00020000000000004736
1994-02-28,-0.0008000000000000021,-0.0005000000000000213,-0.0006999999999999645,-0.00040000000000001146,-0.0008000000000000229
1994-03-01,0.0015000000000000013,0.0013999999999999915,0.0011999999999999927,0.000899999999999998,0.0013999999999999985
1994-03-02,-0.00030000000000000165,0.00013333333333333253,0.0003999999999999837,0.0,-0.00019999999999997797
1994-03-03,0.00020000000000001267,0.0005666666666666598,0.0005000000000000004,0.0005000000000000004,0.0005000000000000143
1994-03-04,0.0004999999999999866,0.00016666666666670382,0.00029999999999996696,-0.0002999999999999947,0.00029999999999996696
1994-03-07,0.00010000000000000286,-0.0007666666666666933,-0.0006999999999999507,-0.00040000000000002534,-0.0004999999999999588
1994-03-08,0.0005000000000000004,0.0008333333333333387,0.0004999999999999588,0.00040000000000002534,0.0004999999999999588
1994-03-09,0.0006999999999999992,-0.00026666666666667893,0.0,0.0002000000000000196,-0.0002000000000000196
1994-03-10,-9.999999999999593e-05,0.0010000000000000286,0.00140000000000004,0.0007999999999999535,0.0009000000000000813
1994-03-11,0.0,-0.00010000000000001674,-0.00030000000000002247,-0.00039999999999995595,-0.0003000000000000641
1994-03-14,0.0003999999999999976,0.0005666666666666598,0.0003000000000000086,-2.7755575615628914e-17,0.00020000000000004736
1994-03-15,0.0,-0.0005000000000000004,-0.00030000000000002247,-9.999999999996123e-05,-0.0005000000000000143
1994-03-16,-0.00020000000000000573,-0.0006333333333333191,-0.000899999999999998,-0.0011000000000000176,-0.0006000000000000449
1994-03-17,-0.0003999999999999837,0.0004666666666666569,-0.00019999999999997797,0.00019999999999997797,-0.00019999999999997797
1994-03-18,0.0011000000000000038,0.000899999999999998,0.000899999999999998,0.00070000000000002,0.0008000000000000229
1994-03-21,0.0005999999999999894,0.0006000000000000033,0.0006000000000000033,0.00020000000000000573,0.00040000000000001146
1994-03-22,-0.00039999999999999064,-0.0014333333333333281,-0.0011000000000000176,-0.0007000000000000062,-0.0009000000000000674
1994-03-23,-0.0005000000000000074,0.00020000000000000573,0.0,0.00020000000000000573,-0.00019999999999999185
1994-03-24,0.0010999999999999899,0.00163333333333332,0.0014999999999999875,0.0014000000000000123,0.0011000000000000038
1994-03-25,0.00030000000000000165,0.0003666666666666818,0.00030000000000002247,-0.00010000000000003062,0.0001000000000000445
1994-03-28,0.0001000000000000098,0.00019999999999999185,0.00020000000000000573,-0.0003999999999999837,-0.0001000000000000445
1994-03-29,0.000899999999999998,0.0010333333333333306,0.0006999999999999784,0.0007999999999999952,0.0008000000000000229
1994-03-30,9.999999999999593e-05,0.0008333333333333387,0.000899999999999998,0.0005000000000000143,-1.3877787807814457e-17
1994-03-31,-9.999999999999593e-05,-0.0003000000000000086,-0.00010000000000000286,0.00010000000000000286,0.0003000000000000086
1994-04-04,0.003899999999999987,0.004433333333333345,0.003700000000000009,0.0024999999999999745,0.0031999999999999806
1994-04-05,-0.0012999999999999887,-0.0020333333333333453,-0.0020999999999999908,-0.000899999999999998,-0.0016999999999999515
1994-04-06,-0.0004999999999999866,-0.0005000000000000143,-0.00029999999999998084,-0.00020000000000000573,-0.00030000000000002247
1994-04-07,-0.00030000000000001553,-0.0004666666666666569,-0.0010000000000000009,-0.00029999999999998084,-0.00020000000000003348
1994-04-08,0.0007999999999999952,0.0009333333333333554,0.0007999999999999952,0.0006000000000000033,0.00010000000000001674
1994-04-11,-0.0001000000000000098,0.0,-0.00040000000000002534,-0.00040000000000001146,4.163336342344337e-17
1994-04-12,-0.0002999999999999739,-0.000800000000000009,-0.0003999999999999976,-0.0005000000000000004,-0.00019999999999999185
1994-04-13,0.0002999999999999739,0.0009666666666666573,0.0005000000000000282,0.0007999999999999674,0.0003999999999999976
1994-04-14,0.0009000000000000327,0.0002666666666666512,0.0003999999999999837,0.00040000000000001146,0.00010000000000003062
1994-04-15,0.00029999999999996696,-0.00029999999999996696,9.999999999998899e-05,-0.00019999999999997797,0.00019999999999997797
1994-04-18,0.0020000000000000157,0.002066666666666661,0.0013999999999999985,0.000899999999999998,0.0009999999999999593
1994-04-19,-0.00010000000000000286,-0.00033333333333335213,-0.0005999999999999894,-0.0006000000000000033,-0.00020000000000000573
1994-04-20,-0.0005000000000000004,-0.0007999999999999952,-0.0003999999999999976,-0.0002999999999999947,-0.00039999999999995595
1994-04-21,-0.0012000000000000066,-0.00163333333333332,-0.0015000000000000152,-0.0011999999999999789,-0.0007000000000000478
1994-04-22,0.0003000000000000086,0.0004666666666666708,1.3877787807814457e-17,-4.163336342344337e-17,-0.0005000000000000004
1994-04-25,-0.0002999999999999947,-0.0007666666666666655,-0.0009000000000000119,-0.000899999999999998,-0.0004999999999999866
1994-04-26,-0.0006000000000000033,-0.00020000000000000573,0.0002000000000000196,-0.0003999999999999698,-0.00019999999999999185
1994-04-28,0.0020000000000000018,0.0021000000000000046,0.0016999999999999932,0.0015999999999999764,0.0017000000000000348
1994-04-29,-0.0005999999999999894,-3.333333333334354e-05,0.0004999999999999866,0.00040000000000002534,-5.551115123125783e-17
1994-05-02,0.0010999999999999899,0.0003000000000000086,0.00010000000000001674,-0.00010000000000003062,0.0004000000000000531
1994-05-03,0.0003000000000000086,0.0003333333333333244,0.0003999999999999976,0.00020000000000000573,-2.7755575615628914e-17
1994-05-04,0.00029999999999998084,-3.3333333333315784e-05,9.999999999998899e-05,0.00010000000000003062,-0.0002000000000000196
1994-05-05,-9.999999999998899e-05,-0.0006000000000000033,-0.00020000000000000573,-0.00030000000000002247,4.163336342344337e-17
1994-05-06,0.0029,0.0025666666666666615,0.0022999999999999965,0.001799999999999996,0.00180000000000001
1994-05-09,0.0013000000000000095,0.0013999999999999985,0.0014000000000000262,0.0003999999999999976,0.0011999999999999234
1994-05-10,-0.0019000000000000128,-0.001799999999999996,-0.0016000000000000042,-0.0012000000000000066,-0.0010999999999999621
1994-05-11,0.0010000000000000009,0.0010333333333333167,0.0005000000000000143,0.001500000000000029,0.0007999999999999535
1994-05-12,-0.0010000000000000009,-0.0003666666666666679,-0.00030000000000002247,-0.0003999999999999976,-9.999999999998899e-05
1994-05-13,-0.0009000000000000119,-0.0007999999999999813,-0.0005999999999999894,-0.000500000000000056,-0.0008999999999999425
1994-05-16,-0.0003999999999999837,-0.000533333333333344,-0.0005999999999999894,-0.0004999999999999727,-0.0002000000000000196
1994-05-17,-0.00180000000000001,-0.00216666666666665,-0.0023000000000000104,-0.001700000000000021,-0.0018999999999999712
1994-05-18,-0.00019999999999999185,-0.0005000000000000004,0.0005000000000000004,0.00040000000000002534,-0.00040000000000002534
1994-05-19,-0.0010999999999999899,-0.0008333333333333665,-0.0005000000000000143,-9.999999999998899e-05,-9.999999999998899e-05
1994-05-20,0.0011999999999999789,0.00070000000000002,0.0004999999999999866,0.0008000000000000229,0.00039999999999995595
1994-05-23,0.0014000000000000123,0.001899999999999985,0.0017000000000000348,0.0010999999999999621,0.001400000000000054
1994-05-24,0.0,-0.0001666666666666483,-0.00030000000000002247,-0.0005999999999999894,-0.0001000000000000445
1994-05-25,0.00020000000000000573,-0.0002333333333333354,-0.0005000000000000004,-0.0002999999999999947,-0.0005999999999999894
1994-05-26,-0.0006000000000000033,-0.000633333333333333,-0.0004999999999999866,0.0004999999999999866,0.0
1994-05-27,0.00029999999999998084,0.00033333333333333826,0.00019999999999997797,0.0005000000000000143,0.00010000000000003062
1994-05-31,0.0005000000000000143,0.0003999999999999837,0.0006000000000000172,9.999999999998899e-05,0.0006000000000000033
1994-06-01,-0.0003999999999999976,-0.0002999999999999947,-0.00070000000000002,-0.00070000000000002,-0.00030000000000003635
1994-06-02,-0.0003000000000000086,-0.0006666666666666765,-0.0003999999999999837,-9.999999999994735e-05,-0.0006000000000000033
1994-06-03,-0.0010999999999999899,-0.0008999999999999841,-0.0009000000000000119,-0.0011000000000000454,-0.0006999999999999645
1994-06-06,-0.0005000000000000004,-0.001266666666666666,-0.0003999999999999976,-0.00029999999999998084,-0.0005000000000000421
1994-06-07,0.00029999999999998084,0.0005333333333333301,0.00040000000000002534,0.00019999999999999185,0.0009000000000000119
1994-06-08,-9.999999999997511e-05,0.00013333333333333253,0.00019999999999997797,0.00029999999999998084,0.00020000000000004736
1994-06-09,0.00019999999999997797,3.333333333334354e-05,0.0002999999999999947,-0.00019999999999999185,0.0
1994-06-10,0.0005000000000000004,0.0006666666666666626,0.00040000000000002534,0.0005000000000000282,0.0001999999999999641
1994-06-13,0.0010000000000000148,0.0006000000000000033,0.00019999999999997797,0.00019999999999999185,0.0006000000000000172
1994-06-14,-0.0012000000000000066,-0.0006666666666666904,-0.0005999999999999756,-0.0005000000000000143,-0.0003000000000000086
1994-06-15,0.000899999999999998,0.0010333333333333444,0.0010999999999999899,0.00140000000000004,0.0005999999999999478
1994-06-16,-0.0006000000000000033,1.3877787807814457e-17,-0.00040000000000001146,-0.0005000000000000004,-9.999999999998899e-05
1994-06-17,0.0005000000000000004,0.0006666666666666488,0.000800000000000009,0.001099999999999976,0.00030000000000002247
1994-06-20,0.00040000000000001146,0.00023333333333334927,9.999999999998899e-05,-0.00020000000000000573,0.0003000000000000086
1994-06-21,0.001700000000000007,0.0005333333333333024,0.00040000000000001146,0.0003999999999999837,0.0005000000000000282
1994-06-22,-0.0011000000000000176,-0.0006999999999999784,-0.0010999999999999899,-0.0013000000000000095,-0.0008000000000000229
1994-06-23,-0.0006999999999999923,-0.000633333333333333,-0.00010000000000003062,0.00010000000000003062,-9.999999999998899e-05
1994-06-24,0.0015999999999999903,0.0010333333333333306,0.0013000000000000234,0.0011999999999999789,0.0011999999999999789
1994-06-27,-0.00019999999999999185,-0.0002666666666666512,-0.0006000000000000172,-0.0007999999999999813,-0.0006000000000000033
1994-06-28,0.0005000000000000004,0.0009666666666666435,0.0007000000000000062,0.0007999999999999952,0.0005000000000000421
1994-06-29,-9.999999999998899e-05,-0.00010000000000000286,-0.00029999999999996696,-0.00020000000000003348,-0.00020000000000000573
1994-06-30,0.0010000000000000009,0.0011999999999999927,0.0009999999999999731,0.00140000000000004,0.0011999999999999372
1994-07-01,9.999999999998899e-05,-0.0003333333333333105,0.00019999999999999185,-0.00020000000000000573,-9.999999999996123e-05
1994-07-05,-0.000800000000000009,1.3877787807814457e-17,-0.0003999999999999976,-0.0002999999999999947,-2.7755575615628914e-17
1994-07-06,-0.0003999999999999976,3.333333333330191e-05,0.0003000000000000086,9.999999999997511e-05,0.00010000000000003062
1994-07-07,0.00010000000000001674,-0.0004999999999999727,-0.00010000000000001674,2.7755575615628914e-17,-0.00010000000000003062
1994-07-08,0.0014999999999999875,0.0015666666666666607,0.000899999999999998,0.0007999999999999952,0.0010000000000000286
1994-07-11,0.0004999999999999866,0.0005666666666666736,0.0005000000000000004,0.00010000000000000286,0.00030000000000002247
1994-07-12,-0.0003999999999999837,-0.0006666666666666765,-0.0002000000000000196,-0.0003999999999999837,-0.0003999999999999976
1994-07-13,-0.00010000000000000286,-3.333333333334354e-05,-0.00029999999999996696,-4.163336342344337e-17,-0.00010000000000003062
1994-07-14,-0.0020000000000000018,-0.001700000000000007,-0.0015000000000000013,-0.0016000000000000042,-0.0009999999999999731
1994-07-15,-9.999999999998899e-05,-9.999999999998899e-05,9.999999999998899e-05,0.00020000000000003348,9.999999999998899e-05
1994-07-18,-0.0006999999999999923,-0.0005000000000000004,-0.0004999999999999727,-0.00030000000000002247,-0.00040000000000001146
1994-07-19,-0.0006000000000000172,-0.0006666666666666626,-0.0003999999999999976,-0.0002999999999999947,-0.0003999999999999976
1994-07-20,0.0013999999999999846,0.0010333333333333444,0.0008999999999999703,0.0006000000000000172,0.000800000000000009
1994-07-21,2.7755575615628914e-17,0.0005000000000000004,-0.00010000000000000286,-0.00020000000000000573,0.0
1994-07-22,0.0005000000000000004,0.00023333333333330764,0.0001000000000000445,-1.3877787807814457e-17,9.999999999996123e-05
1994-07-25,-0.00040000000000001146,-0.00019999999999997797,-0.00020000000000003348,-0.0005999999999999894,-9.999999999994735e-05
1994-07-26,0.0006000000000000033,-0.00020000000000000573,0.00019999999999999185,0.00029999999999998084,0.00020000000000000573
1994-07-27,0.0007999999999999952,0.0011000000000000038,0.0003000000000000086,0.0006000000000000449,0.0002999999999999253
1994-07-28,-9.999999999998899e-05,-0.0007666666666666655,-0.0004999999999999866,-0.0009000000000000397,-9.999999999994735e-05
1994-07-29,-0.0025000000000000022,-0.0020333333333333453,-0.0013000000000000234,-0.0014999999999999875,-0.0016000000000000458
1994-08-01,0.0004999999999999866,6.666666666668708e-05,2.7755575615628914e-17,9.999999999998899e-05,0.00040000000000002534
1994-08-02,-0.0004999999999999727,-1.3877787807814457e-17,-0.0002000000000000196,1.3877787807814457e-17,-9.999999999997511e-05
1994-08-03,-0.00030000000000002247,-0.0003666666666666679,-9.999999999998899e-05,-0.00019999999999999185,-0.00020000000000004736
1994-08-04,0.00020000000000000573,0.00019999999999997797,0.0003999999999999976,0.0002999999999999947,5.551115123125783e-17
1994-08-05,0.0016999999999999793,0.0021666666666667056,0.0010999999999999899,0.0013999999999999985,0.0011999999999999789
1994-08-08,0.00070000000000002,-0.00026666666666667893,0.0,-0.00020000000000000573,-9.999999999997511e-05
1994-08-09,0.0006000000000000033,0.0003999999999999837,0.0006000000000000311,0.0002999999999999947,0.00039999999999995595
1994-08-10,-0.0006000000000000033,1.3877787807814457e-17,-0.0004000000000000392,0.0005000000000000143,0.00010000000000001674
1994-08-11,0.0006000000000000033,0.0005000000000000004,0.0007000000000000062,0.0005999999999999756,-0.00180000000000001
1994-08-12,-0.0006000000000000033,-0.0007333333333333358,-0.0012000000000000066,-0.00029999999999998084,-0.0011999999999999789
1994-08-15,0.0003999999999999976,6.666666666665932e-05,0.00040000000000001146,9.999999999997511e-05,0.0005000000000000143
1994-08-16,-0.0007999999999999952,-0.0013333333333333253,-0.0011999999999999789,-0.0012999999999999817,-0.0012000000000000621
1994-08-17,-0.000800000000000009,-0.0003666666666666818,-0.0002999999999999947,0.00019999999999999185,0.00019999999999999185
1994-08-18,0.0006000000000000033,0.0014000000000000262,0.0013999999999999707,0.0011000000000000176,0.0009000000000000397
1994-08-19,0.00040000000000001146,-0.00016666666666668994,-9.999999999998899e-05,0.00010000000000000286,0.0
1994-08-22,0.0005999999999999617,0.0005666666666666736,0.0002999999999999947,0.0008000000000000229,0.0005999999999999617
1994-08-23,0.0001000000000000445,-0.00043333333333332724,-0.0003000000000000086,-0.00010000000000003062,-0.0001999999999999641
1994-08-24,-0.0010000000000000286,-0.0006333333333333468,-0.0004999999999999866,-0.0010000000000000148,-0.0004999999999999588
1994-08-25,0.0010000000000000286,0.0006000000000000172,0.000800000000000009,0.0009000000000000119,0.0007999999999999674
1994-08-26,-0.0005000000000000143,-0.0008000000000000229,-0.0003999999999999837,-0.0007000000000000062,-0.0005999999999999756
1994-08-29,-0.00020000000000000573,6.66666666666732e-05,0.0,0.00020000000000000573,9.999999999997511e-05
1994-08-30,-0.00020000000000000573,-0.0005333333333333162,-0.00040000000000001146,-0.0003999999999999976,-9.999999999998899e-05
1994-08-31,-0.00019999999999999185,-0.0002666666666666928,0.0,-0.0003000000000000086,9.999999999998899e-05
1994-09-01,-0.0003999999999999837,0.0001333333333333464,0.0,0.0,0.0
1994-09-02,0.0004999999999999727,3.333333333332966e-05,0.00029999999999998084,0.0006000000000000172,0.0003999999999999976
1994-09-06,0.0007000000000000062,0.0006666666666666626,0.0006000000000000033,0.0007999999999999952,0.00010000000000000286
1994-09-07,-0.00019999999999999185,0.0006666666666666626,2.7755575615628914e-17,0.0002000000000000196,0.0004999999999999727
1994-09-08,0.00010000000000000286,0.0,0.00019999999999997797,-9.999999999998899e-05,0.0
1994-09-09,0.0015000000000000013,0.0014666666666666717,0.0014000000000000123,0.0015999999999999348,0.0009000000000000535
1994-09-12,0.00020000000000000573,0.00020000000000000573,0.00019999999999997797,1.3877787807814457e-17,9.999999999997511e-05
1994-09-13,-0.00020000000000000573,-0.0003666666666666679,-9.999999999997511e-05,-0.00019999999999999185,-0.00020000000000000573
1994-09-14,-0.00020000000000000573,-0.0003666666666666679,-0.00030000000000002247,-0.0005000000000000004,0.00020000000000000573
1994-09-15,-0.0010999999999999899,-0.0005000000000000004,-0.0006999999999999923,1.3877787807814457e-17,-0.0006000000000000311
